,place_city,place_region,place_city_en,place_region_area,place_region_pop_2018,place_region_pop_2018_density,place_region_area_perc,place_region_vrp_2016,place_region_pop_2017,place_region_pop_2016,place_region_pop_diff_2017_2016,place_region_pop_diff_n_2017_2016,place_region_pop_diff_m_2017_2016,place_region_wage_2016,place_region_wage_2017,place_region_wage_2018,place_region_wage_diff_2018_2017,place_region_wage_diff_2017_2016,place_is_region_capital,place_region_pop_2017_density,place_region_pop_2016_density,place_region_pop_diff_2018_2017,place_city_lat,place_city_lon
1091,Лапино,Московская область,LAPINO D,44329.0,7503385.0,169.3,0.259,3565.3,7423470.0,7318647.0,104823.0,1082.0,103741.0,39593.0,42751.0,46409.5,3658.5,3158.0,0,167.5,165.1,79915.0,55.205578,36.276339
1092,Новое Девяткино,Ленинградская область,NOVOE DEVYAT,83908.0,1813816.0,21.6,0.49,913.8,1791916.0,1778857.0,13059.0,-8600.0,21659.0,32810.0,35090.3,39078.2,3987.9,2280.3,0,21.4,21.2,21900.0,60.058025,30.475435
1093,Шарапово,Москва,SHARAPOVO,2561.0,12506468.0,4883.4,0.015,14299.8,12380664.0,12330126.0,50538.0,21486.0,29052.0,60161.6,61277.5,70250.8,8973.3,1115.9,0,4834.3,4814.6,125804.0,55.584225,37.177802
1094,Иноземцево,Ставропольский край,INOZEMTSEVO,66160.0,2800674.0,42.3,0.386,651.9,2804383.0,2801597.0,2786.0,3523.0,-737.0,22186.8,23665.5,26343.0,2677.5,1478.7,0,42.4,42.3,-3709.0,44.093929,43.093106
1095,Балезино,Удмуртская Республика,BALEZINO,42061.0,1513044.0,36.0,0.246,540.1,1516826.0,1517164.0,-338.0,1822.0,-2160.0,24694.9,25693.6,27628.1,1934.5,998.7,0,36.1,36.1,-3782.0,57.974453,53.011098
1096,Бугры,Ленинградская область,BUGRY P,83908.0,1813816.0,21.6,0.49,913.8,1791916.0,1778857.0,13059.0,-8600.0,21659.0,32810.0,35090.3,39078.2,3987.9,2280.3,0,21.4,21.2,21900.0,60.068558,30.394814
1097,Горки-10,Московская область,GORKI-10 P,44329.0,7503385.0,169.3,0.259,3565.3,7423470.0,7318647.0,104823.0,1082.0,103741.0,39593.0,42751.0,46409.5,3658.5,3158.0,0,167.5,165.1,79915.0,55.704495,37.023974
1098,Горхон,Республика Бурятия,GORKHON P,351334.0,984511.0,2.8,2.052,199.2,984134.0,982284.0,1850.0,5063.0,-3213.0,28132.0,28659.9,32318.2,3658.3,527.9,0,2.8,2.8,377.0,51.560499,108.78784
1099,Дипкун,Амурская область,DIPKUN P,361908.0,798424.0,2.2,2.113,287.6,801752.0,805689.0,-3937.0,-667.0,-3270.0,30422.1,32739.5,37846.5,5107.0,2317.4,0,2.2,2.2,-3328.0,55.128891,126.784966
1100,Зональная Станция,Томская область,ZONALNAJA ST,314391.0,1078280.0,3.4,1.836,487.0,1078891.0,1076762.0,2129.0,1933.0,196.0,31746.3,34091.3,37857.8,3766.5,2345.0,0,3.4,3.4,-611.0,56.426922,85.022102
1101,Зональная Станция,Томская область,ZONALNAYA ST,314391.0,1078280.0,3.4,1.836,487.0,1078891.0,1076762.0,2129.0,1933.0,196.0,31746.3,34091.3,37857.8,3766.5,2345.0,0,3.4,3.4,-611.0,56.426922,85.022102
1102,Ики-Бурул,Республика Калмыкия,IKI-BURUL,74731.0,275413.0,3.7,0.436,56.0,277803.0,278733.0,-930.0,747.0,-1677.0,18644.0,20184.9,23634.9,3450.0,1540.9,0,3.7,3.7,-2390.0,45.822998,44.647003
1103,Кугеси,Чувашская Республика,KUGESI,18343.0,1231117.0,67.1,0.107,261.6,1235863.0,1236628.0,-765.0,62.0,-827.0,19956.0,21788.9,24333.2,2544.3,1832.9,0,67.4,67.4,-4746.0,56.03155,47.298796
1104,Кутулик,Иркутская область,KUTULIK,774846.0,2404195.0,3.1,4.525,1068.7,2408901.0,2412800.0,-3899.0,3247.0,-7146.0,32684.1,34262.5,37959.6,3697.1,1578.4,0,3.1,3.1,-4706.0,53.349415,102.794905
1105,Мегет,Иркутская область,MEGET P,774846.0,2404195.0,3.1,4.525,1068.7,2408901.0,2412800.0,-3899.0,3247.0,-7146.0,32684.1,34262.5,37959.6,3697.1,1578.4,0,3.1,3.1,-4706.0,52.420177,104.057907
1106,Монгохто,Хабаровский край,MONGOKHTO,787633.0,1328302.0,1.7,4.599,637.7,1333294.0,1334552.0,-1258.0,328.0,-1586.0,37081.1,39582.8,43157.5,3574.7,2501.7,0,1.7,1.7,-4992.0,49.240211,140.229019
1107,Монгохто,Хабаровский край,MONGOKHTO P,787633.0,1328302.0,1.7,4.599,637.7,1333294.0,1334552.0,-1258.0,328.0,-1586.0,37081.1,39582.8,43157.5,3574.7,2501.7,0,1.7,1.7,-4992.0,49.240211,140.229019
1108,Морозовск,Ростовская область,MOROZOVSK,100967.0,4220452.0,41.8,0.59,1270.9,4231355.0,4236000.0,-4645.0,-9680.0,5035.0,23402.7,25431.6,27594.2,2162.6,2028.9,0,41.9,42.0,-10903.0,48.352379,41.828762
1109,Мурино,Ленинградская область,MURINO P,83908.0,1813816.0,21.6,0.49,913.8,1791916.0,1778857.0,13059.0,-8600.0,21659.0,32810.0,35090.3,39078.2,3987.9,2280.3,0,21.4,21.2,21900.0,60.046067,30.445847
1110,Новая Адыгея,Республика Адыгея,NOV.ADYGEYA,7792.0,453376.0,58.2,0.046,91.4,453366.0,451480.0,1886.0,-439.0,2325.0,20972.4,21976.1,24647.7,2671.6,1003.7,0,58.2,57.9,10.0,45.024767,38.933164
1111,Новая Адыгея,Республика Адыгея,NOVAYA ADYGEYA,7792.0,453376.0,58.2,0.046,91.4,453366.0,451480.0,1886.0,-439.0,2325.0,20972.4,21976.1,24647.7,2671.6,1003.7,0,58.2,57.9,10.0,45.024767,38.933164
1112,Онохой,Республика Бурятия,ONOKHOY PGT,351334.0,984511.0,2.8,2.052,199.2,984134.0,982284.0,1850.0,5063.0,-3213.0,28132.0,28659.9,32318.2,3658.3,527.9,0,2.8,2.8,377.0,51.923122,108.051399
1113,Парголово,Санкт-Петербург,PARGOLOVO,1403.0,5351935.0,3814.6,0.008,3742.2,5281579.0,5225690.0,55889.0,11180.0,44709.0,42104.4,47436.1,58597.8,11161.7,5331.7,0,3764.5,3724.7,70356.0,60.083702,30.279567
1114,Парголово,Санкт-Петербург,PARGOLOVO P,1403.0,5351935.0,3814.6,0.008,3742.2,5281579.0,5225690.0,55889.0,11180.0,44709.0,42104.4,47436.1,58597.8,11161.7,5331.7,0,3764.5,3724.7,70356.0,60.083702,30.279567
1115,Плеханово,Тульская область,PLEKHANOVO R,25679.0,1491855.0,58.1,0.15,517.7,1499417.0,1506446.0,-7029.0,-10251.0,3222.0,26723.7,28564.2,31840.0,3275.8,1840.5,0,58.4,58.7,-7562.0,54.244281,37.567204
1116,Полетаево,Челябинская область,POLETAEVO P,88529.0,3493036.0,39.5,0.517,1260.7,3502323.0,3500716.0,1607.0,-1068.0,2675.0,29158.3,29263.7,32959.5,3695.8,105.4,0,39.6,39.5,-9287.0,55.036453,61.113094
1117,Сатинка,Тамбовская область,SATINKA,34462.0,1033552.0,30.0,0.201,311.4,1040327.0,1050295.0,-9968.0,-6547.0,-3421.0,20467.9,22292.5,24008.4,1715.9,1824.6,0,30.2,30.5,-6775.0,52.377113,41.673679
1118,Солнечное,Санкт-Петербург,SOLNECHNOYE,1403.0,5351935.0,3814.6,0.008,3742.2,5281579.0,5225690.0,55889.0,11180.0,44709.0,42104.4,47436.1,58597.8,11161.7,5331.7,0,3764.5,3724.7,70356.0,60.151399,29.936811
1119,Сукпак,Республика Тыва,SUKPAK,168604.0,321722.0,1.9,0.985,52.2,318550.0,315637.0,2913.0,4256.0,-1343.0,27289.7,27698.9,30713.3,3014.4,409.2,0,1.9,1.9,3172.0,51.647387,94.267128
1120,Уташ,Краснодарский край,UTASH P,75485.0,5603420.0,74.2,0.441,2015.9,5570945.0,5513804.0,57141.0,1436.0,55705.0,25233.2,27211.5,30617.1,3405.6,1978.3,0,73.8,73.0,32475.0,45.097404,37.336976
1121,Храброво,Калининградская область,KHRABROVO P,15125.0,994599.0,65.8,0.088,383.1,986261.0,976439.0,9822.0,-104.0,9926.0,27439.9,28508.9,29171.2,662.3,1069.0,0,65.2,64.6,8338.0,54.897585,20.573484
1122,Шушары,Санкт-Петербург,SHUSHARY P,1403.0,5351935.0,3814.6,0.008,3742.2,5281579.0,5225690.0,55889.0,11180.0,44709.0,42104.4,47436.1,58597.8,11161.7,5331.7,0,3764.5,3724.7,70356.0,59.807457,30.37583
1123,Агинское,Забайкальский край,AGINSKOYE,431892.0,1072806.0,2.5,2.522,262.8,1078983.0,1083012.0,-4029.0,2425.0,-6454.0,29763.5,31219.7,35272.2,4052.5,1456.2,0,2.5,2.5,-6177.0,51.105761,114.540801
1124,Агинское,Забайкальский край,PGT AGINSKOE,431892.0,1072806.0,2.5,2.522,262.8,1078983.0,1083012.0,-4029.0,2425.0,-6454.0,29763.5,31219.7,35272.2,4052.5,1456.2,0,2.5,2.5,-6177.0,51.105761,114.540801
1125,Ардатов,Нижегородская область,ARDATOV,76624.0,3234752.0,42.2,0.447,1182.3,3247713.0,3260267.0,-12554.0,-11420.0,-1134.0,24958.7,26727.2,28980.1,2252.9,1768.5,0,42.4,42.5,-12961.0,55.241041,43.096804
1126,Архара,Амурская область,ARKHARA PGT,361908.0,798424.0,2.2,2.113,287.6,801752.0,805689.0,-3937.0,-667.0,-3270.0,30422.1,32739.5,37846.5,5107.0,2317.4,0,2.2,2.2,-3328.0,49.422428,130.085831
1127,Атамановка,Забайкальский край,ATAMANOVKA P,431892.0,1072806.0,2.5,2.522,262.8,1078983.0,1083012.0,-4029.0,2425.0,-6454.0,29763.5,31219.7,35272.2,4052.5,1456.2,0,2.5,2.5,-6177.0,51.918083,113.649384
1128,Афипский,Краснодарский край,AFIPSKIY PGT,75485.0,5603420.0,74.2,0.441,2015.9,5570945.0,5513804.0,57141.0,1436.0,55705.0,25233.2,27211.5,30617.1,3405.6,1978.3,0,73.8,73.0,32475.0,44.904044,38.842682
1129,Балахта,Красноярский край,BALAKHTA,2366797.0,2876497.0,1.2,13.821,1767.9,2875301.0,2866490.0,8811.0,3983.0,4828.0,35423.9,37056.3,40617.2,3560.9,1632.4,0,1.2,1.2,1196.0,55.383221,91.615273
1130,Бачатский,Кемеровская область,BACHATSKIY P,95725.0,2694877.0,28.2,0.559,858.1,2708844.0,2717627.0,-8783.0,-6168.0,-2615.0,27669.0,30129.0,33384.2,3255.2,2460.0,0,28.3,28.4,-13967.0,54.283138,86.104759
1131,Белоозёрский,Московская область,BELOOZERSKIY,44329.0,7503385.0,169.3,0.259,3565.3,7423470.0,7318647.0,104823.0,1082.0,103741.0,39593.0,42751.0,46409.5,3658.5,3158.0,0,167.5,165.1,79915.0,55.459503,38.438988
1132,Беркакит,Республика Саха (Якутия),BERKAKIT P,3083523.0,964330.0,0.3,18.006,868.6,962835.0,959689.0,3146.0,7299.0,-4153.0,50715.6,53327.7,60824.7,7497.0,2612.1,0,0.3,0.3,1495.0,56.576416,124.773148
1133,Борисовка,Белгородская область,BORISOVKA P,27134.0,1549876.0,57.1,0.158,730.6,1552865.0,1550137.0,2728.0,-4339.0,7067.0,24433.7,27550.4,29297.7,1747.3,3116.7,0,57.2,57.1,-2989.0,50.608941,36.012492
1134,Ванино,Хабаровский край,VANINO,787633.0,1328302.0,1.7,4.599,637.7,1333294.0,1334552.0,-1258.0,328.0,-1586.0,37081.1,39582.8,43157.5,3574.7,2501.7,0,1.7,1.7,-4992.0,49.090481,140.260864
1135,Ванино,Хабаровский край,VANINO RP,787633.0,1328302.0,1.7,4.599,637.7,1333294.0,1334552.0,-1258.0,328.0,-1586.0,37081.1,39582.8,43157.5,3574.7,2501.7,0,1.7,1.7,-4992.0,49.090481,140.260864
1136,Вейделевка,Белгородская область,VEYDELEVKA,27134.0,1549876.0,57.1,0.158,730.6,1552865.0,1550137.0,2728.0,-4339.0,7067.0,24433.7,27550.4,29297.7,1747.3,3116.7,0,57.2,57.1,-2989.0,50.151896,38.445309
1137,Ветлужский,Костромская область,VETLUZHSKIY,60211.0,643324.0,10.7,0.352,160.7,648157.0,651450.0,-3293.0,-2319.0,-974.0,20860.9,22282.4,25459.3,3176.9,1421.5,0,10.8,10.8,-4833.0,58.394447,45.471382
1138,Высокогорный,Хабаровский край,VYSOKOGORNYY,787633.0,1328302.0,1.7,4.599,637.7,1333294.0,1334552.0,-1258.0,328.0,-1586.0,37081.1,39582.8,43157.5,3574.7,2501.7,0,1.7,1.7,-4992.0,50.097515,139.125916
1139,Рыбная Слобода,Республика Татарстан,RIBNAYA SLOB,67847.0,3894284.0,57.4,0.396,1937.6,3885253.0,3868730.0,16523.0,10643.0,5880.0,27988.3,29299.8,32164.8,2865.0,1311.5,0,57.3,57.0,9031.0,55.464421,50.140621
1140,Горный,Забайкальский край,GORNYY P,431892.0,1072806.0,2.5,2.522,262.8,1078983.0,1083012.0,-4029.0,2425.0,-6454.0,29763.5,31219.7,35272.2,4052.5,1456.2,0,2.5,2.5,-6177.0,51.55468,113.033165
1141,Грамотеино,Кемеровская область,GRAMOTEINO P,95725.0,2694877.0,28.2,0.559,858.1,2708844.0,2717627.0,-8783.0,-6168.0,-2615.0,27669.0,30129.0,33384.2,3255.2,2460.0,0,28.3,28.4,-13967.0,54.53487,86.380737
1142,Дарасун,Забайкальский край,DARASUN PGT,431892.0,1072806.0,2.5,2.522,262.8,1078983.0,1083012.0,-4029.0,2425.0,-6454.0,29763.5,31219.7,35272.2,4052.5,1456.2,0,2.5,2.5,-6177.0,51.663696,113.984253
1143,Дубинино,Красноярский край,DUBININO GP,2366797.0,2876497.0,1.2,13.821,1767.9,2875301.0,2866490.0,8811.0,3983.0,4828.0,35423.9,37056.3,40617.2,3560.9,1632.4,0,1.2,1.2,1196.0,55.622734,89.082672
1144,Забайкальск,Забайкальский край,ZABAYKALSK P,431892.0,1072806.0,2.5,2.522,262.8,1078983.0,1083012.0,-4029.0,2425.0,-6454.0,29763.5,31219.7,35272.2,4052.5,1456.2,0,2.5,2.5,-6177.0,49.644653,117.329025
1145,Заиграево,Республика Бурятия,ZAIGRAYEVO,351334.0,984511.0,2.8,2.052,199.2,984134.0,982284.0,1850.0,5063.0,-3213.0,28132.0,28659.9,32318.2,3658.3,527.9,0,2.8,2.8,377.0,51.834293,108.270615
1146,Заокский,Тульская область,ZAOKSKIY,25679.0,1491855.0,58.1,0.15,517.7,1499417.0,1506446.0,-7029.0,-10251.0,3222.0,26723.7,28564.2,31840.0,3275.8,1840.5,0,58.4,58.7,-7562.0,54.733173,37.398978
1147,Запрудня,Московская область,ZAPRUDNYA RP,44329.0,7503385.0,169.3,0.259,3565.3,7423470.0,7318647.0,104823.0,1082.0,103741.0,39593.0,42751.0,46409.5,3658.5,3158.0,0,167.5,165.1,79915.0,56.56265,37.425539
1148,Икряное,Астраханская область,IKRYANOYE,49024.0,1017514.0,20.8,0.286,338.7,1018866.0,1018626.0,240.0,2010.0,-1770.0,23736.5,24539.6,29138.3,4598.7,803.1,0,20.8,20.8,-1352.0,46.097921,47.736269
1149,Ильский,Краснодарский край,ILSKIJ,75485.0,5603420.0,74.2,0.441,2015.9,5570945.0,5513804.0,57141.0,1436.0,55705.0,25233.2,27211.5,30617.1,3405.6,1978.3,0,73.8,73.0,32475.0,44.854575,38.570262
1150,Им. Воровского,Московская область,IM.VOROVSKOGO,44329.0,7503385.0,169.3,0.259,3565.3,7423470.0,7318647.0,104823.0,1082.0,103741.0,39593.0,42751.0,46409.5,3658.5,3158.0,0,167.5,165.1,79915.0,55.725648,38.341381
1151,Инской,Кемеровская область,INSKOY,95725.0,2694877.0,28.2,0.559,858.1,2708844.0,2717627.0,-8783.0,-6168.0,-2615.0,27669.0,30129.0,33384.2,3255.2,2460.0,0,28.3,28.4,-13967.0,54.432644,86.441681
1152,Инской,Кемеровская область,INSKOY PGT,95725.0,2694877.0,28.2,0.559,858.1,2708844.0,2717627.0,-8783.0,-6168.0,-2615.0,27669.0,30129.0,33384.2,3255.2,2460.0,0,28.3,28.4,-13967.0,54.432644,86.441681
1153,Кавалерово,Приморский край,KAVALEROVO,164673.0,1913037.0,11.6,0.962,736.9,1923116.0,1929008.0,-5892.0,-2683.0,-3209.0,33469.3,34856.0,38358.3,3502.3,1386.7,0,11.7,11.7,-10079.0,44.267364,135.055498
1154,Каменск,Республика Бурятия,KAMENSK PGT,351334.0,984511.0,2.8,2.052,199.2,984134.0,982284.0,1850.0,5063.0,-3213.0,28132.0,28659.9,32318.2,3658.3,527.9,0,2.8,2.8,377.0,51.983513,106.583969
1155,Карымское,Забайкальский край,KARYMSKOYE,431892.0,1072806.0,2.5,2.522,262.8,1078983.0,1083012.0,-4029.0,2425.0,-6454.0,29763.5,31219.7,35272.2,4052.5,1456.2,0,2.5,2.5,-6177.0,51.623402,114.34063
1156,Кильмезь,Кировская область,KILMEZ,120374.0,1283238.0,10.7,0.703,291.0,1291684.0,1297474.0,-5790.0,-3010.0,-2780.0,21747.9,22898.2,25163.1,2264.9,1150.3,0,10.7,10.8,-8446.0,56.944902,51.061399
1157,Кокуй,Забайкальский край,KOKUY,431892.0,1072806.0,2.5,2.522,262.8,1078983.0,1083012.0,-4029.0,2425.0,-6454.0,29763.5,31219.7,35272.2,4052.5,1456.2,0,2.5,2.5,-6177.0,52.204762,117.550705
1158,Кольцово,Новосибирская область,KOLTSOVO RP,177756.0,2788849.0,15.7,1.038,1084.6,2779555.0,2762237.0,17318.0,2034.0,15284.0,26602.7,30165.0,32862.9,2697.9,3562.3,0,15.6,15.5,9294.0,54.936774,83.187139
1159,Коченёво,Новосибирская область,KOCHENEVO,177756.0,2788849.0,15.7,1.038,1084.6,2779555.0,2762237.0,17318.0,2034.0,15284.0,26602.7,30165.0,32862.9,2697.9,3562.3,0,15.6,15.5,9294.0,55.021442,82.207718
1160,Кошурниково,Красноярский край,KOSHURNIKOVO,2366797.0,2876497.0,1.2,13.821,1767.9,2875301.0,2866490.0,8811.0,3983.0,4828.0,35423.9,37056.3,40617.2,3560.9,1632.4,0,1.2,1.2,1196.0,54.300556,93.394783
1161,Краскино,Приморский край,KRASKINO,164673.0,1913037.0,11.6,0.962,736.9,1923116.0,1929008.0,-5892.0,-2683.0,-3209.0,33469.3,34856.0,38358.3,3502.3,1386.7,0,11.7,11.7,-10079.0,42.712675,130.781491
1162,Красная Горбатка,Владимирская область,KRASNAY GORB,29084.0,1378337.0,47.4,0.17,392.1,1389599.0,1397168.0,-7569.0,-7293.0,-276.0,23083.6,24681.3,27938.7,3257.4,1597.7,0,47.8,48.0,-11262.0,55.868922,41.763751
1163,Красная Яруга,Белгородская область,KRASN.YARUGA,27134.0,1549876.0,57.1,0.158,730.6,1552865.0,1550137.0,2728.0,-4339.0,7067.0,24433.7,27550.4,29297.7,1747.3,3116.7,0,57.2,57.1,-2989.0,50.800701,35.655228
1164,Красное-на-Волге,Костромская область,KRASNOE-NA-V,60211.0,643324.0,10.7,0.352,160.7,648157.0,651450.0,-3293.0,-2319.0,-974.0,20860.9,22282.4,25459.3,3176.9,1421.5,0,10.8,10.8,-4833.0,57.509319,41.237621
1165,Краснозёрское,Новосибирская область,KRASNOZERSKO,177756.0,2788849.0,15.7,1.038,1084.6,2779555.0,2762237.0,17318.0,2034.0,15284.0,26602.7,30165.0,32862.9,2697.9,3562.3,0,15.6,15.5,9294.0,53.984768,79.228577
1166,Ксеньевка,Забайкальский край,XENYEVKA PGT,431892.0,1072806.0,2.5,2.522,262.8,1078983.0,1083012.0,-4029.0,2425.0,-6454.0,29763.5,31219.7,35272.2,4052.5,1456.2,0,2.5,2.5,-6177.0,53.559807,118.734123
1167,Кшенский,Курская область,KSHENSKIY,29997.0,1115237.0,37.2,0.175,364.6,1122893.0,1120019.0,2874.0,-5612.0,8486.0,22555.8,24477.7,27684.1,3206.4,1921.9,0,37.4,37.3,-7656.0,51.84898,37.72422
1168,Линёво,Новосибирская область,LINEVO,177756.0,2788849.0,15.7,1.038,1084.6,2779555.0,2762237.0,17318.0,2034.0,15284.0,26602.7,30165.0,32862.9,2697.9,3562.3,0,15.6,15.5,9294.0,54.456459,83.379074
1169,Липовцы,Приморский край,LIPOVTSY PGT,164673.0,1913037.0,11.6,0.962,736.9,1923116.0,1929008.0,-5892.0,-2683.0,-3209.0,33469.3,34856.0,38358.3,3502.3,1386.7,0,11.7,11.7,-10079.0,44.19874,131.701333
1170,Магдагачи,Амурская область,MAGDAGACHI P,361908.0,798424.0,2.2,2.113,287.6,801752.0,805689.0,-3937.0,-667.0,-3270.0,30422.1,32739.5,37846.5,5107.0,2317.4,0,2.2,2.2,-3328.0,53.450909,125.803542
1171,Медведево,Республика Марий Эл,MEDVEDEVO,23375.0,682333.0,29.2,0.136,160.5,684684.0,685865.0,-1181.0,492.0,-1673.0,20332.0,20993.6,24952.9,3959.3,661.6,0,29.3,29.3,-2351.0,56.633287,47.803356
1172,Медвенка,Курская область,MEDVENKA,29997.0,1115237.0,37.2,0.175,364.6,1122893.0,1120019.0,2874.0,-5612.0,8486.0,22555.8,24477.7,27684.1,3206.4,1921.9,0,37.4,37.3,-7656.0,51.417706,36.118046
1173,Мурмаши,Мурманская область,MURMASHI PGT,144902.0,753557.0,5.2,0.846,425.8,757621.0,762173.0,-4552.0,-209.0,-4343.0,45063.1,47349.7,52351.0,5001.3,2286.6,0,5.2,5.3,-4064.0,68.816956,32.816505
1174,Навля,Брянская область,NAVLYA,34857.0,1210982.0,34.7,0.204,285.8,1220530.0,1225741.0,-5211.0,-5678.0,467.0,20909.1,22635.4,24555.8,1920.4,1726.3,0,35.0,35.2,-9548.0,52.827599,34.506401
1175,Нахабино,Московская область,NAKHABINO,44329.0,7503385.0,169.3,0.259,3565.3,7423470.0,7318647.0,104823.0,1082.0,103741.0,39593.0,42751.0,46409.5,3658.5,3158.0,0,167.5,165.1,79915.0,55.839498,37.177186
1176,Нефтегорск ,Самарская область,NEFTEGORSK,53565.0,3193514.0,59.6,0.313,1275.1,3203679.0,3205975.0,-2296.0,-4277.0,1981.0,25872.2,27594.0,30285.9,2691.9,1721.8,0,59.8,59.9,-10165.0,52.80381,51.163864
1177,Нижний Куранах,Республика Саха (Якутия),NIZHNIY KURANAK,3083523.0,964330.0,0.3,18.006,868.6,962835.0,959689.0,3146.0,7299.0,-4153.0,50715.6,53327.7,60824.7,7497.0,2612.1,0,0.3,0.3,1495.0,58.819115,125.529327
1178,Новобурейский,Амурская область,NOVOBUREYSKI,361908.0,798424.0,2.2,2.113,287.6,801752.0,805689.0,-3937.0,-667.0,-3270.0,30422.1,32739.5,37846.5,5107.0,2317.4,0,2.2,2.2,-3328.0,49.79396,129.87341
1179,Нововаршавка,Омская область,NOVOVARSHAVK,141140.0,1960081.0,13.9,0.824,625.9,1972682.0,1978466.0,-5784.0,158.0,-5942.0,25790.8,26732.9,30434.7,3701.8,942.1,0,14.0,14.0,-12601.0,54.170616,74.696037
1180,Новые Лапсары,Чувашская Республика,NOVYE LAPSAR,18343.0,1231117.0,67.1,0.107,261.6,1235863.0,1236628.0,-765.0,62.0,-827.0,19956.0,21788.9,24333.2,2544.3,1832.9,0,67.4,67.4,-4746.0,56.069403,47.215658
1181,Новый Ургал,Хабаровский край,NOVYY URGAL,787633.0,1328302.0,1.7,4.599,637.7,1333294.0,1334552.0,-1258.0,328.0,-1586.0,37081.1,39582.8,43157.5,3574.7,2501.7,0,1.7,1.7,-4992.0,51.071144,132.605484
1182,Ноглики,Сахалинская область,NOGLIKI,87101.0,490181.0,5.6,0.509,767.8,487344.0,487293.0,51.0,538.0,-487.0,69384.4,72157.4,75310.4,3153.0,2773.0,0,5.6,5.6,2837.0,51.795362,143.136508
1183,Октябрьский,Московская область,OKTYABRSKIY,44329.0,7503385.0,169.3,0.259,3565.3,7423470.0,7318647.0,104823.0,1082.0,103741.0,39593.0,42751.0,46409.5,3658.5,3158.0,0,167.5,165.1,79915.0,55.608603,37.97437
1184,Пачелма,Пензенская область,R.P. PACHELM,43352.0,1331655.0,30.7,0.253,338.6,1341526.0,1348703.0,-7177.0,-5857.0,-1320.0,22693.0,23548.9,24571.2,1022.3,855.9,0,30.9,31.1,-9871.0,53.326626,43.319672
1185,Первомайский,Забайкальский край,P.PERVOMAYSK,431892.0,1072806.0,2.5,2.522,262.8,1078983.0,1083012.0,-4029.0,2425.0,-6454.0,29763.5,31219.7,35272.2,4052.5,1456.2,0,2.5,2.5,-6177.0,51.669296,115.638283
1186,Переяславка,Хабаровский край,PEREYASLAVKA,787633.0,1328302.0,1.7,4.599,637.7,1333294.0,1334552.0,-1258.0,328.0,-1586.0,37081.1,39582.8,43157.5,3574.7,2501.7,0,1.7,1.7,-4992.0,47.968636,135.054947
1187,Погар,Брянская область,POGAR,34857.0,1210982.0,34.7,0.204,285.8,1220530.0,1225741.0,-5211.0,-5678.0,467.0,20909.1,22635.4,24555.8,1920.4,1726.3,0,35.0,35.2,-9548.0,52.554283,33.263706
1188,Подтёсово,Красноярский край,PODTESOVO,2366797.0,2876497.0,1.2,13.821,1767.9,2875301.0,2866490.0,8811.0,3983.0,4828.0,35423.9,37056.3,40617.2,3560.9,1632.4,0,1.2,1.2,1196.0,58.604252,92.090935
1189,Пристень,Курская область,PRISTEN,29997.0,1115237.0,37.2,0.175,364.6,1122893.0,1120019.0,2874.0,-5612.0,8486.0,22555.8,24477.7,27684.1,3206.4,1921.9,0,37.4,37.3,-7656.0,51.236023,36.694109
1190,Промышленная,Кемеровская область,PROMYSHLENNA,95725.0,2694877.0,28.2,0.559,858.1,2708844.0,2717627.0,-8783.0,-6168.0,-2615.0,27669.0,30129.0,33384.2,3255.2,2460.0,0,28.3,28.4,-13967.0,54.918655,85.638029
1191,Прямицыно,Курская область,PRYAMITSYNO,29997.0,1115237.0,37.2,0.175,364.6,1122893.0,1120019.0,2874.0,-5612.0,8486.0,22555.8,24477.7,27684.1,3206.4,1921.9,0,37.4,37.3,-7656.0,51.65387,35.937195
1192,Разумное,Белгородская область,RAZUMNOE PGT,27134.0,1549876.0,57.1,0.158,730.6,1552865.0,1550137.0,2728.0,-4339.0,7067.0,24433.7,27550.4,29297.7,1747.3,3116.7,0,57.2,57.1,-2989.0,50.534714,36.685871
1193,Селятино,Московская область,SELYATINO RP,44329.0,7503385.0,169.3,0.259,3565.3,7423470.0,7318647.0,104823.0,1082.0,103741.0,39593.0,42751.0,46409.5,3658.5,3158.0,0,167.5,165.1,79915.0,55.515375,36.98217
1194,Сергеевка,Приморский край,SERGEYEVKA,164673.0,1913037.0,11.6,0.962,736.9,1923116.0,1929008.0,-5892.0,-2683.0,-3209.0,33469.3,34856.0,38358.3,3502.3,1386.7,0,11.7,11.7,-10079.0,43.344344,133.357832
1195,Серышево,Амурская область,SERYSHEVO,361908.0,798424.0,2.2,2.113,287.6,801752.0,805689.0,-3937.0,-667.0,-3270.0,30422.1,32739.5,37846.5,5107.0,2317.4,0,2.2,2.2,-3328.0,51.091206,128.38092
1196,Сибирцево,Приморский край,SIBIRTSEVO P,164673.0,1913037.0,11.6,0.962,736.9,1923116.0,1929008.0,-5892.0,-2683.0,-3209.0,33469.3,34856.0,38358.3,3502.3,1386.7,0,11.7,11.7,-10079.0,44.203068,132.443011
1197,Смоляниново,Приморский край,SMOLYANINOVO,164673.0,1913037.0,11.6,0.962,736.9,1923116.0,1929008.0,-5892.0,-2683.0,-3209.0,33469.3,34856.0,38358.3,3502.3,1386.7,0,11.7,11.7,-10079.0,43.287494,132.456376
